"Course ","Course Code","Section Fee Type","Course Amount ($)","Course Start Date"
"Business Communications","BCOM-105CE","Administration Fee","610.00","05-Oct-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","04-Jan-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","04-Jan-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","04-Jan-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","04-Jan-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","01-Feb-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","01-Feb-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","01-Feb-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","01-Mar-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","01-Mar-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","01-Mar-2021"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","48879","555.00","24-Apr-2019"
"Business Communications","BCOM-105CE","48879","555.00","24-Apr-2019"
"Business Communications","BCOM-105CE","48879","555.00","24-Apr-2019"
"Business Communications","BCOM-105CE","48879","610.00","09-Sep-2019"
"Business Communications","BCOM-105CE","48879","610.00","09-Sep-2019"
"Business Communications","BCOM-105CE","48879","610.00","09-Sep-2019"
"Business Communications","BCOM-105CE","48879","610.00","09-Sep-2019"
"Business Communications","BCOM-105CE","48879","610.00","09-Sep-2019"
"Business Communications","BCOM-105CE","48879","610.00","09-Sep-2019"
"Business Communications","BCOM-105CE","48879","610.00","09-Sep-2019"
"Business Communications","BCOM-105CE","48879","610.00","09-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","Administration Fee","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","31-Aug-2020"
"Business Communications","BCOM-105CE","17707","610.00","31-Aug-2020"
"Business Communications","BCOM-105CE","17707","610.00","31-Aug-2020"
"Business Communications","BCOM-105CE","17707","610.00","31-Aug-2020"
"Business Communications","BCOM-105CE","17707","610.00","31-Aug-2020"
"Business Communications","BCOM-105CE","17707","610.00","05-Oct-2020"
"Business Communications","BCOM-105CE","17707","610.00","05-Oct-2020"
"Business Communications","BCOM-105CE","17707","610.00","05-Oct-2020"
"Business Communications","BCOM-105CE","17707","610.00","05-Oct-2020"
"Business Communications","BCOM-105CE","17707","610.00","05-Oct-2020"
"Business Communications","BCOM-105CE","17707","610.00","04-Jan-2021"
"Business Communications","BCOM-105CE","17707","610.00","04-Jan-2021"
"Business Communications","BCOM-105CE","17707","610.00","04-Jan-2021"
"Business Communications","BCOM-105CE","17707","610.00","04-Jan-2021"
"Business Communications","BCOM-105CE","17707","610.00","01-Feb-2021"
"Business Communications","BCOM-105CE","17707","610.00","01-Feb-2021"
"Business Communications","BCOM-105CE","17707","610.00","01-Feb-2021"
"Business Communications","BCOM-105CE","17707","610.00","01-Mar-2021"
"Business Communications","BCOM-105CE","17707","610.00","01-Mar-2021"
"Business Communications","BCOM-105CE","17707","610.00","01-Mar-2021"
"Business Communications","BCOM-105CE","39710","555.00","30-Apr-2019"
"Business Communications","BCOM-105CE","39710","555.00","30-Apr-2019"
"Business Communications","BCOM-105CE","39710","610.00","28-Apr-2020"
"Business Communications","BCOM-105CE","39710","610.00","28-Apr-2020"
"Business Communications","BCOM-105CE","39710","610.00","28-Apr-2020"
"Business Communications","BCOM-105CE","39710","610.00","28-Apr-2020"
"Business Communications","BCOM-105CE","39710","610.00","28-Apr-2020"
"Business Communications","BCOM-105CE","39710","610.00","28-Apr-2020"
"Business Communications","BCOM-105CE","39710","610.00","22-Apr-2020"
"Business Communications","BCOM-105CE","39710","610.00","22-Apr-2020"
"Business Communications","BCOM-105CE","39710","610.00","22-Apr-2020"
"Business Communications","BCOM-105CE","39710","555.00","30-Apr-2019"
"Business Communications","BCOM-105CE","39710","555.00","30-Apr-2019"
"Business Communications","BCOM-105CE","39710","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","39710","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","39710","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","39710","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","39710","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","39710","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","39710","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","39710","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","39710","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","48879","555.00","10-Sep-2018"
"Business Communications","BCOM-105CE","48879","555.00","10-Sep-2018"
"Business Communications","BCOM-105CE","48879","555.00","10-Sep-2018"
"Business Communications","BCOM-105CE","48879","555.00","10-Sep-2018"
"Business Communications","BCOM-105CE","48879","555.00","10-Sep-2018"
"Business Communications","BCOM-105CE","48879","555.00","10-Sep-2018"
"Business Communications","BCOM-105CE","48879","555.00","10-Sep-2018"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Sep-2019"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","02-Jan-2019"
"Business Communications","BCOM-105CE","17707","555.00","02-Jan-2019"
"Business Communications","BCOM-105CE","17707","555.00","02-Jan-2019"
"Business Communications","BCOM-105CE","17707","555.00","02-Jan-2019"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","04-Sep-2018"
"Business Communications","BCOM-105CE","17707","555.00","02-Jan-2019"
"Business Communications","BCOM-105CE","17707","555.00","02-Jan-2019"
"Business Communications","BCOM-105CE","17707","555.00","02-Jan-2019"
"Business Communications","BCOM-105CE","17707","555.00","02-Jan-2019"
"Business Communications","BCOM-105CE","17707","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","17707","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","17707","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","17707","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","17707","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","17707","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","17707","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","17707","610.00","21-Oct-2019"
"Business Communications","BCOM-105CE","17707","610.00","02-Mar-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications","BCOM-105CE","17707","610.00","03-Feb-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","03-Sep-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","17711","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","02-Mar-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","02-Mar-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","02-Mar-2020"
"Business Communications 1","BCOM-100CE","17711","595.00","02-Mar-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","21-Oct-2019"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","06-Jan-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","02-Mar-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","02-Mar-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","02-Mar-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","02-Mar-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","31-Aug-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","31-Aug-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","31-Aug-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","31-Aug-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","31-Aug-2020"
"Business Communications 1","BCOM-100CE","Administration Fee","595.00","05-Oct-2020"
